category,datetime,headline,id,image,related,source,summary,url
company,2025-08-21 08:05:00,Market Storm Incoming: Why VIG Is Not A Good Dividend ETF Right Now,136452813,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/2170310670/image_2170310670.jpg?io=getty-c-w1536,AAPL,SeekingAlpha,Discover why VIG's strong history may not shield it from brewing market storms.,https://finnhub.io/api/news?id=3f3b97dd42c40f33be362a003ed156f139ff7ee96420de91a93b54da2c17452e
company,2025-08-21 08:04:11,FTSE 100 LIVE: Stocks lack direction as UK borrowing comes in lower than expected in July,136452155,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"The figure was £2.3bn lower than a year earlier, and also below economists’ forecasts.",https://finnhub.io/api/news?id=68bb68a7120b314324455709100185362cda95c10c26bcf14f1136f4c4036ff1
company,2025-08-21 08:00:12,"Disney's new ESPN streaming service has arrived, ushering in new era for sports and the cable bundle",136452156,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"Disney’s long-awaited ESPN streaming launch marks the end of cable’s last anchor, signaling a new era where live sports, led by the NFL, are shifting to a fragmented, streaming-first future.",https://finnhub.io/api/news?id=732d6cdb8f4f002312237610309f84a8ed0593a088269db10c92c41cab4a1997
company,2025-08-21 07:57:27,Markets Falter as Big Tech Slide Continues. Stock Futures Slip With Eyes on Fed Summit.,136452136,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"Futures for the main stock indexes were mostly pointing down after the so-called Magnificent Seven stocks slid for a second day on Wednesday.  The group of highly valued technology stocks–Amazon, Apple, Google-parent Alphabet, Microsoft, Facebook owner Meta Platforms, chip maker Nvidia, and electric vehicle maker Tesla–have been the driver of a broad pullback in the tech sector.  Cook said she won’t step down.",https://finnhub.io/api/news?id=3c00900f70c38f5c71de11aea189dd54fc56c5b842b47c013ac0ee19bea12f4e
company,2025-08-21 07:03:28,Heard on the Street Wednesday Recap: AI Trade Down,136452147,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"Technology stocks sell off again.  Two days don't make a trend, but investors seem to have second thoughts on the market's AI-fueled upswing.  All eight tech companies with market values over $1 trillion closed another day in the red.",https://finnhub.io/api/news?id=28f7feade0b69a592a5201b2744b49cd78a79bba0d469a31d02b1022ba400582
company,2025-08-21 07:00:40,Short sellers reap over $5 billion on Big Tech bets as AI fears roil market,136452148,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"As the market has rotated away from Big Tech and AI heavyweights over the past few days, short sellers who bet against the AI and Big Tech trade have reaped the rewards.",https://finnhub.io/api/news?id=a291e2ae2d9c8de950a1f24d61171fda6bcd669febb792c404c257613eaf8dd4
company,2025-08-21 06:08:13,1 High-Flying Stock with Exciting Potential and 2 We Find Risky,136452160,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"Expensive stocks often command premium valuations because the market thinks their business models are exceptional. However, the downside is that high expectations are already baked into their prices, leaving little room for error if they stumble even slightly.",https://finnhub.io/api/news?id=3ffcf602f3d398a6752072ac66ade4f79175b1e982a0acb7556ba809f3bb18eb
company,2025-08-21 03:36:16,Apple's AI Supercycle Is Just Getting Started,136451128,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/2177907164/image_2177907164.jpg?io=getty-c-w1536,AAPL,SeekingAlpha,"Strong financials, robust margins, and a healthy upgrade cycle position Apple for sustained growth. Read why I rate AAPL stock a Buy now.",https://finnhub.io/api/news?id=162938d5e5d56e82190e1fff291ab3e08c520a380b3255f3dd32ec4e66f6b504
company,2025-08-21 01:04:00,"Apple Supplier BIEL Crystal Unveils ""Witch Cloak"" Ultra-Hard Coating Smartphone Glass Cover",136450130,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"BIEL Crystal, a key Apple supplier and global leader in smart device components, has launched its revolutionary ultra-hard coating smartphone glass cover – ""Witch Cloak"". This breakthrough cover glass is now featured on Honor's latest Magic V5 foldable smartphone.",https://finnhub.io/api/news?id=f84c82adbcdccb29df127680cbedcb8adb31b0c80b8c56b6ebea0b482045385c
company,2025-08-20 22:53:41,"Bank of America Reiterates Buy on Apple (AAPL), Citing Services as Key Growth Driver",136450131,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"Apple Inc. (NASDAQ:AAPL) is one of the AI Stocks Analysts Are Watching Closely. One of the most notable analyst calls on August 18 was for Apple Inc. Bank of America reiterated the stock as “Buy” stating that it remains bullish on Apple Services. “Services has been, and we expect will continue to be, the leading driver […]",https://finnhub.io/api/news?id=5be7230e9fa800cbbad03c9bfa5dd268b83784d6141a42cd630b350af2704ace
company,2025-08-20 22:52:10,Masimo sues US Customs over approval of Apple Watch imports,136450132,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"WASHINGTON (Reuters) -Medical monitoring technology company Masimo sued U.S. Customs and Border Protection on Wednesday over a decision by the agency that allowed Apple to import Apple Watches with blood-oxygen reading technology during a patent dispute between the companies.  Masimo said in the lawsuit in Washington, D.C., federal court that Customs improperly determined that Apple can import watches with pulse oximetry technology, reversing its own decision from last year without notifying Masimo.  Masimo told the court that it learned of the agency's August 1 decision only after Apple announced it would reintroduce blood-oxygen reading to its watches last week.",https://finnhub.io/api/news?id=5ce6c3285631a565650ea24aeb67f697b23f13daef6438d5fb5c670c467ee8b4
company,2025-08-20 22:07:14,Web3 AI agents offer ownership and trust beyond big tech,136450133,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,Decentralized AI agents give users control that Big Tech cannot match.,https://finnhub.io/api/news?id=459a59824a81e210e88e10d7cec958ced792f9cf886fd29a4b2419e18dcfb1fe
company,2025-08-20 21:48:59,Tracking Jeremy Grantham's GMO Capital Portfolio - Q2 2025 Update,136449150,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/186805810/image_186805810.jpg?io=getty-c-w1536,AAPL,SeekingAlpha,"GMOâs 13F portfolio grew to $33.23B in Q2 2025, with Microsoft, Meta, Alphabet, Oracle, and Apple as top holdings. Read more about the portfolio here.",https://finnhub.io/api/news?id=1752da494c03f4d1c83d55ee99d4a662014fa49c4d61c67a181e3e504c898d52
company,2025-08-20 21:00:02,Heard on the Street Recap: AI Trade Down,136450105,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"What Happened in Markets Today: Techs sell off—again. Two days don't make a trend, but investors definitely seem to be having second thoughts on the market's recent AI-fueled upswing. All eight tech companies sporting market values over $1 trillion closed another day in the red Wednesday.",https://finnhub.io/api/news?id=1ab345bca0a890a566d7a364faaf22d5241e79b29190b99f2b0d0aa0e4138aca
company,2025-08-20 20:53:40,US Equity Indexes Close Mixed as Fed Minutes Reveal Division Among Policymakers,136450106,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"US equity indexes were mixed at the close on Wednesday, with the Nasdaq Composite and the S&P 500 of",https://finnhub.io/api/news?id=4879b02a420ff059bfc093dc1df7b87d0dbb2f3cab57139b2a3b3df88ef2ce01
company,2025-08-20 20:42:00,"Tech Stocks Extend Decline, Dragging Indexes Further From Records",136450136,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"A selloff in technology stocks extended into a second day Wednesday, with investors shedding some of the same shares that have powered indexes higher this year.  Weakness in the tech sector drove the Nasdaq Composite to a 0.7% decline, bringing its two-day loss to 2.1%.  The S&P 500 fell 0.2%, its fourth straight decline, while the Dow Jones Industrial Average edged up less than 0.1%.",https://finnhub.io/api/news?id=e01a754bab2c1d519d441a2ac875459d60225e1f8b1eaa93f55f32517bb83da2
company,2025-08-20 20:35:28,"Google unveils 4 new Pixel phones, a smartwatch, & new AI tools",136450137,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"Alphabet (GOOG, GOOGL) hosted its annual Made by Google event on Wednesday, unveiling four new smartphones and a smartwatch. In addition to the new hardware, Google also highlighted its artificial intelligence (AI) capabilities. Yahoo Finance Tech Editor Dan Howley breaks down what we know. To watch more expert insights and analysis on the latest market action, check out more Market Domination.",https://finnhub.io/api/news?id=90276294c6e318d5398c2d572ece24ba18fe6c2be2838dc2224e68313237df85
company,2025-08-20 20:34:22,"Nvidia, Tesla Stocks on Tron: xStocks Expand After Hitting Trading Milestone",136450110,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,Tron users can now trade tokenized shares of popular American companies as xStocks expands after topping $500 million in on-chain trading.,https://finnhub.io/api/news?id=7cc494543d2638e451045ffca5434c0b0f0dff38fcbc7e737d5fdcf159033e04
company,2025-08-20 20:31:36,"Dips in major tech stocks bring Nasdaq, S&P 500 down",136450122,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"Drops among tech stocks like Nvidia, Microsoft, Apple, and Palantir, among others, brought major indexes down",https://finnhub.io/api/news?id=2d3d187c9f998b10a818d2e371245c85e61663782adfa4a9068b70ab86a52024
company,2025-08-20 20:24:37,Why Trump tariff inflation is arriving slowly,136450140,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,Trump's tariffs have raised costs but not yet caused widespread inflation. Credit crafty importers.,https://finnhub.io/api/news?id=278dc22bdfda0716700d1e73cc9fb7c8e04be44c4e0fcadf752c521ec3f0c74e
company,2025-08-20 20:12:24,"Nasdaq, S&P 500 close lower with tech stocks leading the sell-off",136450141,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,"The Nasdaq Composite (^IXIC) closed about 142 points lower on Wednesday, as Big Tech names like Apple (AAPL), Micron (MU), and Intel (INTC) weighed on the index. The S&P 500 (^GSPC) also closed in the red, while the Dow Jones Industrial Average (^DJI) posted a slight gain. Yahoo Finance Markets and Data Editor Jared Blikre recaps the action at the close. To watch more expert insights and analysis on the latest market action, check out more Market Domination Overtime.",https://finnhub.io/api/news?id=b87d3c37d42bbcd932ca49fc34012df8e01fc2834970f7e17bfc8feb1563113c
company,2025-08-20 19:59:49,Magnificent 7 Stocks Push US Equity Indexes Lower,136450142,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,US equity indexes traded lower ahead of the close on Wednesday as the so-called Magnificent 7 tech s,https://finnhub.io/api/news?id=c200e46507719eb2cc3f244ff8417f5bb8f89bf8e797aa97f5e3c84dd4b4fd09
company,2025-08-20 19:39:03,Sector Update: Tech Stocks Decline Late Afternoon,136450123,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,Tech stocks fell late Wednesday afternoon with the Technology Select Sector SPDR Fund (XLK) shedding,https://finnhub.io/api/news?id=3e703390e4a26811e4531de57e78d67bd40e1458bdfeaad4f7a30004be8ffa65
company,2025-08-20 18:48:37,"Tech, chip stock sell-off continues as AI bubble fears mount",136450125,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,Tech stocks continued to slide on Wednesday as investors sold off AI names amid concern over the sustainability of the AI boom.,https://finnhub.io/api/news?id=816a4012c4095dc34e908dc57dfa8aa882fb0c9971c90b2e20c648273b446993
company,2025-08-20 18:22:41,Google launches its own ‘MagSafe’ with PixelSnap,136450145,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,Google is launching its own set of magnetic accessories for Pixel 10 including chargers and stands.,https://finnhub.io/api/news?id=6b4e8e2af27b28d87e404176eb7e1c06499d722d9e4c869d168ce0bc704a7c81
company,2025-08-20 18:12:55,Correction: Magnificent 7 Stocks Push US Equity Indexes Lower as Investors Cut Growth Exposure Ahead of Fed Minutes,136450126,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,(Corrects Lowe's name in the ninth paragraph.) US equity indexes fell midday Wednesday as the so-,https://finnhub.io/api/news?id=9d41f05df60bcd2d6a2198a7d6ba62ff126e8ef084ee64881575ace745d47f4f
company,2025-08-20 18:10:24,"Correction: Technology, Consumer Discretionary Push US Equity Indexes Lower in Midday Trading",136450127,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,(Corrects Lowe's name in the seventh paragraph.) US equity indexes fell in midday trading on Wedn,https://finnhub.io/api/news?id=c0a2bae28672fe379f99d7ea9b3bf23c1fc37c56b74cc854b889bab334d16056
company,2025-08-20 17:41:43,Magnificent 7 Stocks Push US Equity Indexes Lower as Investors Cut Growth Exposure Ahead of Fed Minutes,136450129,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,AAPL,Yahoo,US equity indexes fell midday Wednesday as the so-called Magnificent 7 tech stocks lagged after inve,https://finnhub.io/api/news?id=24eca8dcef44d07f3cac64576eb4d7baa6f4e72c19dd01f82f39176d6350f40b
company,2025-08-20 17:36:31,"Apple Is No Longer A Rocket Ship, But Still A Fortress",136446234,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/2177907164/image_2177907164.jpg?io=getty-c-w1536,AAPL,SeekingAlpha,"Apple Inc. stock rises 18% since April, driven by steady growth and a $100B U.S. investment. Click for my AAPL stock update and why I remain bullish.",https://finnhub.io/api/news?id=1fbc36934a37ce37501517092bf867f11676888d36596b04da33caea9731aca6
company,2025-08-20 14:55:52,"S&P 500: Sick Puppies Dominate, But Here's A Trio Of A-List Stocks To Consider",136439471,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1366605148/image_1366605148.jpg?io=getty-c-w1536,AAPL,SeekingAlpha,Discover why the S&P 500 conceals stock weaknesses & explore 3 healthcare picks from a data-driven analysis.,https://finnhub.io/api/news?id=20d39b5f35afe6cce3e909d2349678795903093ada48bbb6a9061a93ae5230c7
company,2025-08-20 14:07:18,S&P 500: 5 Signs Flashing Yellow,136438995,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/155394646/image_155394646.jpg?io=getty-c-w1536,AAPL,SeekingAlpha,"AI enthusiasm has been the primary driver of gains in market recently, but equities appear to be entering bubble territory. Click for more on Market Outlook.",https://finnhub.io/api/news?id=32e1c9fc030ee6bb14fc79482ba19bc2d0fc8fdc787870a6b2a0e7406b52a01b
company,2025-08-20 12:00:00,Google Is Beating Apple on Smartphone AI,136453333,,AAPL,DowJones,Google Is Beating Apple on Smartphone AI,https://finnhub.io/api/news?id=d2a8084a0930404cae2e0322a825f33a68952129077fca0739f3f2a7c9738c8b
company,2025-08-20 10:28:00,"NVIDIA Corp., Amazon.com Inc. share losses contribute to Dow's 114-point fall",136487798,,AAPL,MarketWatch,"NVIDIA Corp., Amazon.com Inc. share losses contribute to Dow's 114-point fall",https://finnhub.io/api/news?id=34bd9da1d5bd097dc102573d8383085adba4edac5953c7e10861658d15ba8f3d
